x,y,PROVINCE_CODE,WIND_SPEED_FLAG,VISIBILITY,WEATHER_ENG_DESC,ID,PRECIP_AMOUNT,DEW_POINT_TEMP_FLAG,RELATIVE_HUMIDITY,STATION_PRESSURE_FLAG,STATION_PRESSURE,WIND_DIRECTION,LOCAL_MONTH,LOCAL_YEAR,PRECIP_AMOUNT_FLAG,CLIMATE_IDENTIFIER,HUMIDEX,WIND_SPEED,TEMP,RELATIVE_HUMIDITY_FLAG,WINDCHILL_FLAG,LOCAL_DAY,LOCAL_DATE,WIND_DIRECTION_FLAG,DEW_POINT_TEMP,UTC_MONTH,UTC_YEAR,HUMIDEX_FLAG,WINDCHILL,VISIBILITY_FLAG,WEATHER_FRE_DESC,STATION_NAME,UTC_DAY,TEMP_FLAG,UTC_DATE,LOCAL_HOUR
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.7,,,83,M,,0,4,1997,,3053536,,0,-14.6,,,8,1997-04-08 07:00:00,,-16.8,4,1997,,,M,ND,JASPER WARDEN,8,,1997-04-08T14:00:00,7
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.8,,,78,M,,0,4,1997,,3053536,,0,-13.6,,,8,1997-04-08 08:00:00,,-16.6,4,1997,,,M,ND,JASPER WARDEN,8,,1997-04-08T15:00:00,8
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.10,,,57,M,,35,4,1997,,3053536,,6,-8.6,,,8,1997-04-08 10:00:00,,-15.6,4,1997,,-12,M,ND,JASPER WARDEN,8,,1997-04-08T17:00:00,10
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.11,,,48,M,,32,4,1997,,3053536,,11,-6.2,,,8,1997-04-08 11:00:00,,-15.3,4,1997,,-11,M,ND,JASPER WARDEN,8,,1997-04-08T18:00:00,11
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.12,,,44,M,,36,4,1997,,3053536,,11,-4.3,,,8,1997-04-08 12:00:00,,-14.8,4,1997,,-9,M,ND,JASPER WARDEN,8,,1997-04-08T19:00:00,12
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.13,,,39,M,,36,4,1997,,3053536,,19,-2.5,,,8,1997-04-08 13:00:00,,-14.6,4,1997,,-8,M,ND,JASPER WARDEN,8,,1997-04-08T20:00:00,13
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.14,,,32,M,,34,4,1997,,3053536,,15,-0.1,,,8,1997-04-08 14:00:00,,-14.8,4,1997,,-5,M,ND,JASPER WARDEN,8,,1997-04-08T21:00:00,14
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.15,,,31,M,,34,4,1997,,3053536,,19,0.7,,,8,1997-04-08 15:00:00,,-14.6,4,1997,,,M,ND,JASPER WARDEN,8,,1997-04-08T22:00:00,15
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.16,,,31,M,,33,4,1997,,3053536,,19,1.0,,,8,1997-04-08 16:00:00,,-14.4,4,1997,,,M,ND,JASPER WARDEN,8,,1997-04-08T23:00:00,16
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.17,,,33,M,,33,4,1997,,3053536,,22,0.7,,,8,1997-04-08 17:00:00,,-13.6,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T00:00:00,17
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.18,,,36,M,,36,4,1997,,3053536,,13,0.2,,,8,1997-04-08 18:00:00,,-13.2,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T01:00:00,18
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.19,,,39,M,,34,4,1997,,3053536,,15,-1.6,,,8,1997-04-08 19:00:00,,-13.7,4,1997,,-6,M,ND,JASPER WARDEN,9,,1997-04-09T02:00:00,19
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.20,,,42,M,,35,4,1997,,3053536,,17,-2.6,,,8,1997-04-08 20:00:00,,-13.6,4,1997,,-8,M,ND,JASPER WARDEN,9,,1997-04-09T03:00:00,20
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.21,,,45,M,,36,4,1997,,3053536,,17,-3.4,,,8,1997-04-08 21:00:00,,-13.7,4,1997,,-9,M,ND,JASPER WARDEN,9,,1997-04-09T04:00:00,21
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.22,,,48,M,,36,4,1997,,3053536,,13,-4.1,,,8,1997-04-08 22:00:00,,-13.4,4,1997,,-9,M,ND,JASPER WARDEN,9,,1997-04-09T05:00:00,22
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.8.23,,,53,M,,1,4,1997,,3053536,,15,-5.1,,,8,1997-04-08 23:00:00,,-13.3,4,1997,,-11,M,ND,JASPER WARDEN,9,,1997-04-09T06:00:00,23
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.0,,,58,M,,1,4,1997,,3053536,,17,-6.1,,,9,1997-04-09 00:00:00,,-13.0,4,1997,,-12,M,ND,JASPER WARDEN,9,,1997-04-09T07:00:00,0
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.1,,,62,M,,1,4,1997,,3053536,,11,-6.9,,,9,1997-04-09 01:00:00,,-12.9,4,1997,,-12,M,ND,JASPER WARDEN,9,,1997-04-09T08:00:00,1
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.2,,,67,M,,6,4,1997,,3053536,,9,-8.0,,,9,1997-04-09 02:00:00,,-13.1,4,1997,,-13,M,ND,JASPER WARDEN,9,,1997-04-09T09:00:00,2
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.3,,,72,M,,3,4,1997,,3053536,,7,-9.0,,,9,1997-04-09 03:00:00,,-13.2,4,1997,,-13,M,ND,JASPER WARDEN,9,,1997-04-09T10:00:00,3
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.4,,,78,M,,0,4,1997,,3053536,,0,-10.4,,,9,1997-04-09 04:00:00,,-13.5,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T11:00:00,4
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.5,,,81,M,,0,4,1997,,3053536,,0,-11.3,,,9,1997-04-09 05:00:00,,-13.9,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T12:00:00,5
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.6,,,82,M,,0,4,1997,,3053536,,0,-12.1,,,9,1997-04-09 06:00:00,,-14.6,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T13:00:00,6
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.7,,,81,M,,0,4,1997,,3053536,,0,-13.0,,,9,1997-04-09 07:00:00,,-15.5,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T14:00:00,7
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.8,,,77,M,,36,4,1997,,3053536,,6,-11.0,,,9,1997-04-09 08:00:00,,-14.2,4,1997,,-15,M,ND,JASPER WARDEN,9,,1997-04-09T15:00:00,8
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.9,,,63,M,,0,4,1997,,3053536,,0,-8.4,,,9,1997-04-09 09:00:00,,-14.1,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T16:00:00,9
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.10,,,56,M,,35,4,1997,,3053536,,11,-6.4,,,9,1997-04-09 10:00:00,,-13.8,4,1997,,-11,M,ND,JASPER WARDEN,9,,1997-04-09T17:00:00,10
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.11,,,48,M,,36,4,1997,,3053536,,4,-4.0,,,9,1997-04-09 11:00:00,,-13.4,4,1997,,-6,M,ND,JASPER WARDEN,9,,1997-04-09T18:00:00,11
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.12,,,40,M,,32,4,1997,,3053536,,13,-0.9,,,9,1997-04-09 12:00:00,,-12.7,4,1997,,-5,M,ND,JASPER WARDEN,9,,1997-04-09T19:00:00,12
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.13,,,31,M,,35,4,1997,,3053536,,15,1.5,,,9,1997-04-09 13:00:00,,-13.7,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T20:00:00,13
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.14,,,30,M,,33,4,1997,,3053536,,19,3.3,,,9,1997-04-09 14:00:00,,-12.7,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T21:00:00,14
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.15,,,29,M,,33,4,1997,,3053536,,19,3.7,,,9,1997-04-09 15:00:00,,-12.8,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T22:00:00,15
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.16,,,30,M,,31,4,1997,,3053536,,20,3.7,,,9,1997-04-09 16:00:00,,-12.3,4,1997,,,M,ND,JASPER WARDEN,9,,1997-04-09T23:00:00,16
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.17,,,29,M,,31,4,1997,,3053536,,17,3.7,,,9,1997-04-09 17:00:00,,-12.7,4,1997,,,M,ND,JASPER WARDEN,10,,1997-04-10T00:00:00,17
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.18,,,30,M,,32,4,1997,,3053536,,15,2.3,,,9,1997-04-09 18:00:00,,-13.6,4,1997,,,M,ND,JASPER WARDEN,10,,1997-04-10T01:00:00,18
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.19,,,34,M,,33,4,1997,,3053536,,15,0.7,,,9,1997-04-09 19:00:00,,-13.4,4,1997,,,M,ND,JASPER WARDEN,10,,1997-04-10T02:00:00,19
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.20,,,36,M,,34,4,1997,,3053536,,13,0.0,,,9,1997-04-09 20:00:00,,-13.3,4,1997,,-4,M,ND,JASPER WARDEN,10,,1997-04-10T03:00:00,20
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.21,,,39,M,,34,4,1997,,3053536,,13,-0.8,,,9,1997-04-09 21:00:00,,-12.9,4,1997,,-5,M,ND,JASPER WARDEN,10,,1997-04-10T04:00:00,21
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.22,,,41,M,,32,4,1997,,3053536,,13,-1.5,,,9,1997-04-09 22:00:00,,-12.9,4,1997,,-6,M,ND,JASPER WARDEN,10,,1997-04-10T05:00:00,22
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.9.23,,,46,M,,35,4,1997,,3053536,,11,-2.5,,,9,1997-04-09 23:00:00,,-12.6,4,1997,,-7,M,ND,JASPER WARDEN,10,,1997-04-10T06:00:00,23
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.0,,,51,M,,2,4,1997,,3053536,,7,-3.5,,,10,1997-04-10 00:00:00,,-12.1,4,1997,,-6,M,ND,JASPER WARDEN,10,,1997-04-10T07:00:00,0
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.1,,,53,M,,2,4,1997,,3053536,,9,-4.0,,,10,1997-04-10 01:00:00,,-12.2,4,1997,,-8,M,ND,JASPER WARDEN,10,,1997-04-10T08:00:00,1
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.2,,,58,M,,2,4,1997,,3053536,,9,-5.0,,,10,1997-04-10 02:00:00,,-12.0,4,1997,,-9,M,ND,JASPER WARDEN,10,,1997-04-10T09:00:00,2
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.3,,,61,M,,5,4,1997,,3053536,,9,-5.7,,,10,1997-04-10 03:00:00,,-12.1,4,1997,,-10,M,ND,JASPER WARDEN,10,,1997-04-10T10:00:00,3
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.4,,,63,M,,2,4,1997,,3053536,,9,-6.5,,,10,1997-04-10 04:00:00,,-12.3,4,1997,,-11,M,ND,JASPER WARDEN,10,,1997-04-10T11:00:00,4
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.5,,,69,M,,5,4,1997,,3053536,,7,-8.0,,,10,1997-04-10 05:00:00,,-12.6,4,1997,,-12,M,ND,JASPER WARDEN,10,,1997-04-10T12:00:00,5
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.6,,,70,M,,8,4,1997,,3053536,,6,-9.3,,,10,1997-04-10 06:00:00,,-13.7,4,1997,,-13,M,ND,JASPER WARDEN,10,,1997-04-10T13:00:00,6
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.7,,,66,M,,11,4,1997,,3053536,,9,-10.3,,,10,1997-04-10 07:00:00,,-15.4,4,1997,,-15,M,ND,JASPER WARDEN,10,,1997-04-10T14:00:00,7
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.8,,,69,M,,0,4,1997,,3053536,,0,-8.7,,,10,1997-04-10 08:00:00,,-13.4,4,1997,,,M,ND,JASPER WARDEN,10,,1997-04-10T15:00:00,8
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.9,,,59,M,,1,4,1997,,3053536,,4,-6.1,,,10,1997-04-10 09:00:00,,-12.8,4,1997,,-8,M,ND,JASPER WARDEN,10,,1997-04-10T16:00:00,9
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.10,,,50,M,,1,4,1997,,3053536,,7,-3.9,,,10,1997-04-10 10:00:00,,-12.8,4,1997,,-7,M,ND,JASPER WARDEN,10,,1997-04-10T17:00:00,10
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.11,,,45,M,,33,4,1997,,3053536,,15,-1.5,,,10,1997-04-10 11:00:00,,-12.0,4,1997,,-6,M,ND,JASPER WARDEN,10,,1997-04-10T18:00:00,11
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.12,,,34,M,,36,4,1997,,3053536,,6,0.4,,,10,1997-04-10 12:00:00,,-13.5,4,1997,,,M,ND,JASPER WARDEN,10,,1997-04-10T19:00:00,12
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.13,,,25,M,,34,4,1997,,3053536,,15,2.7,,,10,1997-04-10 13:00:00,,-15.2,4,1997,,,M,ND,JASPER WARDEN,10,,1997-04-10T20:00:00,13
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.14,,,26,M,,34,4,1997,,3053536,,19,4.4,,,10,1997-04-10 14:00:00,,-13.6,4,1997,,,M,ND,JASPER WARDEN,10,,1997-04-10T21:00:00,14
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.15,,,26,M,,33,4,1997,,3053536,,19,5.3,,,10,1997-04-10 15:00:00,,-12.6,4,1997,,,M,ND,JASPER WARDEN,10,,1997-04-10T22:00:00,15
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.16,,,25,M,,32,4,1997,,3053536,,19,5.5,,,10,1997-04-10 16:00:00,,-12.9,4,1997,,,M,ND,JASPER WARDEN,10,,1997-04-10T23:00:00,16
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.17,,,26,M,,33,4,1997,,3053536,,15,5.6,,,10,1997-04-10 17:00:00,,-12.5,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T00:00:00,17
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.18,,,26,M,,34,4,1997,,3053536,,15,5.1,,,10,1997-04-10 18:00:00,,-13.0,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T01:00:00,18
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.19,,,31,M,,2,4,1997,,3053536,,9,2.8,,,10,1997-04-10 19:00:00,,-12.7,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T02:00:00,19
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.20,,,36,M,,3,4,1997,,3053536,,4,0.2,,,10,1997-04-10 20:00:00,,-13.2,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T03:00:00,20
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.21,,,51,M,,0,4,1997,,3053536,,0,-1.8,,,10,1997-04-10 21:00:00,,-10.7,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T04:00:00,21
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.22,,,55,M,,0,4,1997,,3053536,,0,-4.0,,,10,1997-04-10 22:00:00,,-11.8,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T05:00:00,22
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.10.23,,,62,M,,0,4,1997,,3053536,,0,-5.1,,,10,1997-04-10 23:00:00,,-11.3,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T06:00:00,23
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.0,,,58,M,,0,4,1997,,3053536,,0,-5.1,,,11,1997-04-11 00:00:00,,-12.1,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T07:00:00,0
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.1,,,51,M,,14,4,1997,,3053536,,4,-4.3,,,11,1997-04-11 01:00:00,,-12.9,4,1997,,-6,M,ND,JASPER WARDEN,11,,1997-04-11T08:00:00,1
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.2,,,74,M,,0,4,1997,,3053536,,0,-6.4,,,11,1997-04-11 02:00:00,,-10.3,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T09:00:00,2
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.3,,,86,M,,0,4,1997,,3053536,,0,-9.3,,,11,1997-04-11 03:00:00,,-11.2,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T10:00:00,3
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.4,,,93,M,,0,4,1997,,3053536,,0,-10.2,,,11,1997-04-11 04:00:00,,-11.1,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T11:00:00,4
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.5,,,96,M,,0,4,1997,,3053536,,0,-11.3,,,11,1997-04-11 05:00:00,,-11.8,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T12:00:00,5
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.6,,,98,M,,20,4,1997,,3053536,,4,-12.0,,,11,1997-04-11 06:00:00,,-12.2,4,1997,,-15,M,ND,JASPER WARDEN,11,,1997-04-11T13:00:00,6
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.7,,,98,M,,19,4,1997,,3053536,,4,-11.7,,,11,1997-04-11 07:00:00,,-12.0,4,1997,,-14,M,ND,JASPER WARDEN,11,,1997-04-11T14:00:00,7
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.8,,,71,M,,18,4,1997,,3053536,,4,-7.3,,,11,1997-04-11 08:00:00,,-11.7,4,1997,,-9,M,ND,JASPER WARDEN,11,,1997-04-11T15:00:00,8
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.9,,,50,M,,18,4,1997,,3053536,,4,-3.7,,,11,1997-04-11 09:00:00,,-12.7,4,1997,,-5,M,ND,JASPER WARDEN,11,,1997-04-11T16:00:00,9
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.10,,,38,M,,18,4,1997,,3053536,,4,-1.0,,,11,1997-04-11 10:00:00,,-13.4,4,1997,,-2,M,ND,JASPER WARDEN,11,,1997-04-11T17:00:00,10
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.11,,,32,M,,0,4,1997,,3053536,,0,2.4,,,11,1997-04-11 11:00:00,,-12.8,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T18:00:00,11
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.12,,,24,M,,18,4,1997,,3053536,,6,5.7,,,11,1997-04-11 12:00:00,,-13.5,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T19:00:00,12
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.13,,,20,M,,21,4,1997,,3053536,,4,7.3,,,11,1997-04-11 13:00:00,,-14.2,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T20:00:00,13
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.14,,,16,M,,22,4,1997,,3053536,,6,9.6,,,11,1997-04-11 14:00:00,,-14.9,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T21:00:00,14
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.15,,,15,M,,0,4,1997,,3053536,,0,11.5,,,11,1997-04-11 15:00:00,,-13.9,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T22:00:00,15
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.16,,,15,M,,0,4,1997,,3053536,,0,11.6,,,11,1997-04-11 16:00:00,,-14.2,4,1997,,,M,ND,JASPER WARDEN,11,,1997-04-11T23:00:00,16
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.17,,,14,M,,20,4,1997,,3053536,,4,11.4,,,11,1997-04-11 17:00:00,,-15.1,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T00:00:00,17
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.18,,,14,M,,25,4,1997,,3053536,,4,11.2,,,11,1997-04-11 18:00:00,,-15.7,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T01:00:00,18
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.19,,,15,M,,23,4,1997,,3053536,,4,8.2,,,11,1997-04-11 19:00:00,,-16.9,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T02:00:00,19
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.20,,,34,M,,14,4,1997,,3053536,,6,2.7,,,11,1997-04-11 20:00:00,,-11.6,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T03:00:00,20
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.21,,,34,M,,13,4,1997,,3053536,,7,1.8,,,11,1997-04-11 21:00:00,,-12.4,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T04:00:00,21
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.22,,,50,M,,14,4,1997,,3053536,,4,-2.1,,,11,1997-04-11 22:00:00,,-11.2,4,1997,,-4,M,ND,JASPER WARDEN,12,,1997-04-12T05:00:00,22
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.11.23,,,59,M,,18,4,1997,,3053536,,4,-3.6,,,11,1997-04-11 23:00:00,,-10.5,4,1997,,-5,M,ND,JASPER WARDEN,12,,1997-04-12T06:00:00,23
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.0,,,63,M,,0,4,1997,,3053536,,0,-4.6,,,12,1997-04-12 00:00:00,,-10.6,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T07:00:00,0
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.1,,,71,M,,0,4,1997,,3053536,,0,-5.8,,,12,1997-04-12 01:00:00,,-10.2,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T08:00:00,1
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.2,,,83,M,,0,4,1997,,3053536,,0,-6.7,,,12,1997-04-12 02:00:00,,-9.1,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T09:00:00,2
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.3,,,80,M,,19,4,1997,,3053536,,4,-7.0,,,12,1997-04-12 03:00:00,,-9.9,4,1997,,-9,M,ND,JASPER WARDEN,12,,1997-04-12T10:00:00,3
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.4,,,84,M,,0,4,1997,,3053536,,0,-7.0,,,12,1997-04-12 04:00:00,,-9.3,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T11:00:00,4
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.5,,,80,M,,18,4,1997,,3053536,,6,-7.0,,,12,1997-04-12 05:00:00,,-9.8,4,1997,,-10,M,ND,JASPER WARDEN,12,,1997-04-12T12:00:00,5
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.6,,,81,M,,0,4,1997,,3053536,,0,-6.6,,,12,1997-04-12 06:00:00,,-9.3,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T13:00:00,6
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.7,,,72,M,,0,4,1997,,3053536,,0,-4.4,,,12,1997-04-12 07:00:00,,-8.7,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T14:00:00,7
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.8,,,49,M,,0,4,1997,,3053536,,0,-1.7,,,12,1997-04-12 08:00:00,,-10.9,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T15:00:00,8
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.9,,,39,M,,0,4,1997,,3053536,,0,1.2,,,12,1997-04-12 09:00:00,,-11.3,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T16:00:00,9
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.10,,,30,M,,0,4,1997,,3053536,,0,4.2,,,12,1997-04-12 10:00:00,,-11.8,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T17:00:00,10
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.11,,,23,M,,0,4,1997,,3053536,,0,7.7,,,12,1997-04-12 11:00:00,,-11.9,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T18:00:00,11
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.12,,,19,M,,19,4,1997,,3053536,,9,9.4,,,12,1997-04-12 12:00:00,,-13.3,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T19:00:00,12
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.13,,,17,M,,20,4,1997,,3053536,,13,10.9,,,12,1997-04-12 13:00:00,,-13.4,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T20:00:00,13
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.14,,,18,M,,20,4,1997,,3053536,,17,10.8,,,12,1997-04-12 14:00:00,,-12.6,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T21:00:00,14
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.15,,,17,M,,17,4,1997,,3053536,,13,11.8,,,12,1997-04-12 15:00:00,,-12.5,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T22:00:00,15
-118.02972222222222,52.92638888888889,AB,,,NA,3053536.1997.4.12.16,,,18,M,,17,4,1997,,3053536,,11,11.2,,,12,1997-04-12 16:00:00,,-12.2,4,1997,,,M,ND,JASPER WARDEN,12,,1997-04-12T23:00:00,16
