x,y,TEMP,WIND_DIRECTION,STATION_PRESSURE_FLAG,LOCAL_YEAR,WIND_SPEED_FLAG,RELATIVE_HUMIDITY,WINDCHILL_FLAG,WIND_SPEED,LOCAL_DAY,CLIMATE_IDENTIFIER,STATION_NAME,DEW_POINT_TEMP_FLAG,UTC_DAY,WIND_DIRECTION_FLAG,VISIBILITY,DEW_POINT_TEMP,HUMIDEX,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,WINDCHILL,UTC_YEAR,PRECIP_AMOUNT,HUMIDEX_FLAG,LOCAL_DATE,WEATHER_FRE_DESC,PROVINCE_CODE,VISIBILITY_FLAG,WEATHER_ENG_DESC,LOCAL_MONTH,UTC_MONTH,ID,TEMP_FLAG,LOCAL_HOUR,UTC_DATE
-118.02972222222222,52.92638888888889,12.5,26,,2024,,25,,10,22,3053536,JASPER WARDEN,,23,,,-7.2,,,,89.92,,2024,0,,2024-04-22 17:00:00,ND,AB,,NA,4,4,3053536.2024.4.22.17,,17,2024-04-23T00:00:00
-118.02972222222222,52.92638888888889,11.6,28,,2024,,25,,9,22,3053536,JASPER WARDEN,,23,,,-7.6,,,,89.92,,2024,0,,2024-04-22 18:00:00,ND,AB,,NA,4,4,3053536.2024.4.22.18,,18,2024-04-23T01:00:00
-118.02972222222222,52.92638888888889,10.5,28,,2024,,28,,9,22,3053536,JASPER WARDEN,,23,,,-7.4,,,,89.93,,2024,0,,2024-04-22 19:00:00,ND,AB,,NA,4,4,3053536.2024.4.22.19,,19,2024-04-23T02:00:00
-118.02972222222222,52.92638888888889,5.6,23,,2024,,38,,5,22,3053536,JASPER WARDEN,,23,,,-7.5,,,,89.96,,2024,0,,2024-04-22 20:00:00,ND,AB,,NA,4,4,3053536.2024.4.22.20,,20,2024-04-23T03:00:00
-118.02972222222222,52.92638888888889,2.4,17,,2024,,50,,7,22,3053536,JASPER WARDEN,,23,,,-7.0,,,,90.02,,2024,0,,2024-04-22 21:00:00,ND,AB,,NA,4,4,3053536.2024.4.22.21,,21,2024-04-23T04:00:00
-118.02972222222222,52.92638888888889,3.6,17,,2024,,48,,8,22,3053536,JASPER WARDEN,,23,,,-6.5,,,,90.07,,2024,0,,2024-04-22 22:00:00,ND,AB,,NA,4,4,3053536.2024.4.22.22,,22,2024-04-23T05:00:00
-118.02972222222222,52.92638888888889,-2.7,25,,2024,,65,,2,22,3053536,JASPER WARDEN,,23,,,-8.3,,,,90.11,-3,2024,0,,2024-04-22 23:00:00,ND,AB,,NA,4,4,3053536.2024.4.22.23,,23,2024-04-23T06:00:00
-118.02972222222222,52.92638888888889,-2.9,20,,2024,,66,,6,23,3053536,JASPER WARDEN,,23,,,-8.3,,,,90.13,-5,2024,0,,2024-04-23 00:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.0,,0,2024-04-23T07:00:00
-118.02972222222222,52.92638888888889,-4.1,20,,2024,,69,,4,23,3053536,JASPER WARDEN,,23,,,-8.9,,,,90.14,-6,2024,0,,2024-04-23 01:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.1,,1,2024-04-23T08:00:00
-118.02972222222222,52.92638888888889,-5.4,23,,2024,,76,,5,23,3053536,JASPER WARDEN,,23,,,-9.0,,,,90.13,-8,2024,0,,2024-04-23 02:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.2,,2,2024-04-23T09:00:00
-118.02972222222222,52.92638888888889,-6.9,22,,2024,,81,,6,23,3053536,JASPER WARDEN,,23,,,-9.7,,,,90.13,-10,2024,0,,2024-04-23 03:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.3,,3,2024-04-23T10:00:00
-118.02972222222222,52.92638888888889,-7.4,23,,2024,,81,,5,23,3053536,JASPER WARDEN,,23,,,-10.0,,,,90.12,-10,2024,0,,2024-04-23 04:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.4,,4,2024-04-23T11:00:00
-118.02972222222222,52.92638888888889,-8.0,23,,2024,,87,,4,23,3053536,JASPER WARDEN,,23,,,-9.8,,,,90.1,-10,2024,0,,2024-04-23 05:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.5,,5,2024-04-23T12:00:00
-118.02972222222222,52.92638888888889,-8.0,23,,2024,,87,,6,23,3053536,JASPER WARDEN,,23,,,-9.8,,,,90.09,-11,2024,0,,2024-04-23 06:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.6,,6,2024-04-23T13:00:00
-118.02972222222222,52.92638888888889,-7.1,20,,2024,,85,,4,23,3053536,JASPER WARDEN,,23,,,-9.1,,,,90.09,-9,2024,0,,2024-04-23 07:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.7,,7,2024-04-23T14:00:00
-118.02972222222222,52.92638888888889,0.2,21,,2024,,65,,7,23,3053536,JASPER WARDEN,,23,,,-5.6,,,,90.03,,2024,0,,2024-04-23 08:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.8,,8,2024-04-23T15:00:00
-118.02972222222222,52.92638888888889,4.7,21,,2024,,47,,9,23,3053536,JASPER WARDEN,,23,,,-5.6,,,,89.94,,2024,0,,2024-04-23 09:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.9,,9,2024-04-23T16:00:00
-118.02972222222222,52.92638888888889,8.3,30,,2024,,37,,5,23,3053536,JASPER WARDEN,,23,,,-5.7,,,,89.84,,2024,0,,2024-04-23 10:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.10,,10,2024-04-23T17:00:00
-118.02972222222222,52.92638888888889,11.6,22,,2024,,28,,5,23,3053536,JASPER WARDEN,,23,,,-6.5,,,,89.75,,2024,0,,2024-04-23 11:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.11,,11,2024-04-23T18:00:00
-118.02972222222222,52.92638888888889,13.5,21,,2024,,20,,8,23,3053536,JASPER WARDEN,,23,,,-8.9,,,,89.63,,2024,0,,2024-04-23 12:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.12,,12,2024-04-23T19:00:00
-118.02972222222222,52.92638888888889,14.9,22,,2024,,16,,13,23,3053536,JASPER WARDEN,,23,,,-10.8,,,,89.6,,2024,0,,2024-04-23 13:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.13,,13,2024-04-23T20:00:00
-118.02972222222222,52.92638888888889,15.5,23,,2024,,15,,16,23,3053536,JASPER WARDEN,,23,,,-10.9,,,,89.55,,2024,0,,2024-04-23 14:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.14,,14,2024-04-23T21:00:00
-118.02972222222222,52.92638888888889,15.9,21,,2024,,14,,12,23,3053536,JASPER WARDEN,,23,,,-11.4,,,,89.5,,2024,0,,2024-04-23 15:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.15,,15,2024-04-23T22:00:00
-118.02972222222222,52.92638888888889,15.4,27,,2024,,16,,11,23,3053536,JASPER WARDEN,,23,,,-10.4,,,,89.42,,2024,0,,2024-04-23 16:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.16,,16,2024-04-23T23:00:00
-118.02972222222222,52.92638888888889,15.4,22,,2024,,15,,11,23,3053536,JASPER WARDEN,,24,,,-10.9,,,,89.37,,2024,0,,2024-04-23 17:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.17,,17,2024-04-24T00:00:00
-118.02972222222222,52.92638888888889,14.1,23,,2024,,18,,11,23,3053536,JASPER WARDEN,,24,,,-9.6,,,,89.35,,2024,0,,2024-04-23 18:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.18,,18,2024-04-24T01:00:00
-118.02972222222222,52.92638888888889,12.4,20,,2024,,21,,9,23,3053536,JASPER WARDEN,,24,,,-9.6,,,,89.35,,2024,0,,2024-04-23 19:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.19,,19,2024-04-24T02:00:00
-118.02972222222222,52.92638888888889,7.0,20,,2024,,33,,3,23,3053536,JASPER WARDEN,,24,,,-8.3,,,,89.35,,2024,0,,2024-04-23 20:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.20,,20,2024-04-24T03:00:00
-118.02972222222222,52.92638888888889,5.3,16,,2024,,37,,4,23,3053536,JASPER WARDEN,,24,,,-8.1,,,,89.39,,2024,0,,2024-04-23 21:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.21,,21,2024-04-24T04:00:00
-118.02972222222222,52.92638888888889,6.5,17,,2024,,35,,7,23,3053536,JASPER WARDEN,,24,,,-7.9,,,,89.39,,2024,0,,2024-04-23 22:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.22,,22,2024-04-24T05:00:00
-118.02972222222222,52.92638888888889,2.0,21,,2024,,51,,5,23,3053536,JASPER WARDEN,,24,,,-7.2,,,,89.35,,2024,0,,2024-04-23 23:00:00,ND,AB,,NA,4,4,3053536.2024.4.23.23,,23,2024-04-24T06:00:00
-118.02972222222222,52.92638888888889,-1.6,23,,2024,,58,,6,24,3053536,JASPER WARDEN,,24,,,-8.8,,,,89.34,-4,2024,0,,2024-04-24 00:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.0,,0,2024-04-24T07:00:00
-118.02972222222222,52.92638888888889,-3.0,19,,2024,,63,,3,24,3053536,JASPER WARDEN,,24,,,-9.1,,,,89.33,-4,2024,0,,2024-04-24 01:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.1,,1,2024-04-24T08:00:00
-118.02972222222222,52.92638888888889,-3.4,23,,2024,,65,,4,24,3053536,JASPER WARDEN,,24,,,-9.0,,,,89.31,-5,2024,0,,2024-04-24 02:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.2,,2,2024-04-24T09:00:00
-118.02972222222222,52.92638888888889,-3.9,21,,2024,,68,,4,24,3053536,JASPER WARDEN,,24,,,-8.9,,,,89.27,-6,2024,0,,2024-04-24 03:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.3,,3,2024-04-24T10:00:00
-118.02972222222222,52.92638888888889,-4.5,20,,2024,,72,,5,24,3053536,JASPER WARDEN,,24,,,-8.8,,,,89.24,-7,2024,0,,2024-04-24 04:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.4,,4,2024-04-24T11:00:00
-118.02972222222222,52.92638888888889,-3.3,21,,2024,,70,,6,24,3053536,JASPER WARDEN,,24,,,-8.0,,,,89.2,-6,2024,0,,2024-04-24 05:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.5,,5,2024-04-24T12:00:00
-118.02972222222222,52.92638888888889,-3.8,22,,2024,,75,,5,24,3053536,JASPER WARDEN,,24,,,-7.6,,,,89.2,-6,2024,0,,2024-04-24 06:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.6,,6,2024-04-24T13:00:00
-118.02972222222222,52.92638888888889,-1.8,21,,2024,,72,,5,24,3053536,JASPER WARDEN,,24,,,-6.1,,,,89.18,-4,2024,0,,2024-04-24 07:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.7,,7,2024-04-24T14:00:00
-118.02972222222222,52.92638888888889,1.6,21,,2024,,63,,5,24,3053536,JASPER WARDEN,,24,,,-4.7,,,,89.15,,2024,0,,2024-04-24 08:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.8,,8,2024-04-24T15:00:00
-118.02972222222222,52.92638888888889,3.6,22,,2024,,52,,4,24,3053536,JASPER WARDEN,,24,,,-5.3,,,,89.12,,2024,0,,2024-04-24 09:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.9,,9,2024-04-24T16:00:00
-118.02972222222222,52.92638888888889,5.4,24,,2024,,48,,5,24,3053536,JASPER WARDEN,,24,,,-4.8,,,,89.08,,2024,0,,2024-04-24 10:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.10,,10,2024-04-24T17:00:00
-118.02972222222222,52.92638888888889,8.7,2,,2024,,38,,3,24,3053536,JASPER WARDEN,,24,,,-4.8,,,,89.07,,2024,0,,2024-04-24 11:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.11,,11,2024-04-24T18:00:00
-118.02972222222222,52.92638888888889,9.9,31,,2024,,38,,9,24,3053536,JASPER WARDEN,,24,,,-3.7,,,,89.11,,2024,0,,2024-04-24 12:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.12,,12,2024-04-24T19:00:00
-118.02972222222222,52.92638888888889,10.7,25,,2024,,41,,11,24,3053536,JASPER WARDEN,,24,,,-2.0,,,,89.13,,2024,0,,2024-04-24 13:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.13,,13,2024-04-24T20:00:00
-118.02972222222222,52.92638888888889,11.0,18,,2024,,41,,6,24,3053536,JASPER WARDEN,,24,,,-1.7,,,,89.14,,2024,0,,2024-04-24 14:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.14,,14,2024-04-24T21:00:00
-118.02972222222222,52.92638888888889,10.8,23,,2024,,37,,5,24,3053536,JASPER WARDEN,,24,,,-3.2,,,,89.12,,2024,0,,2024-04-24 15:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.15,,15,2024-04-24T22:00:00
-118.02972222222222,52.92638888888889,10.6,29,,2024,,35,,8,24,3053536,JASPER WARDEN,,24,,,-4.3,,,,89.13,,2024,0,,2024-04-24 16:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.16,,16,2024-04-24T23:00:00
-118.02972222222222,52.92638888888889,12.1,26,,2024,,27,,8,24,3053536,JASPER WARDEN,,25,,,-6.2,,,,89.12,,2024,0,,2024-04-24 17:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.17,,17,2024-04-25T00:00:00
-118.02972222222222,52.92638888888889,10.8,25,,2024,,30,,6,24,3053536,JASPER WARDEN,,25,,,-6.0,,,,89.11,,2024,0,,2024-04-24 18:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.18,,18,2024-04-25T01:00:00
-118.02972222222222,52.92638888888889,9.8,20,,2024,,34,,6,24,3053536,JASPER WARDEN,,25,,,-5.2,,,,89.07,,2024,0,,2024-04-24 19:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.19,,19,2024-04-25T02:00:00
-118.02972222222222,52.92638888888889,7.8,22,,2024,,43,,5,24,3053536,JASPER WARDEN,,25,,,-4.1,,,,89.06,,2024,0,,2024-04-24 20:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.20,,20,2024-04-25T03:00:00
-118.02972222222222,52.92638888888889,6.7,19,,2024,,48,,6,24,3053536,JASPER WARDEN,,25,,,-3.5,,,,89.1,,2024,0,,2024-04-24 21:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.21,,21,2024-04-25T04:00:00
-118.02972222222222,52.92638888888889,6.0,10,,2024,,62,,6,24,3053536,JASPER WARDEN,,25,,,-0.8,,,,89.13,,2024,0,,2024-04-24 22:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.22,,22,2024-04-25T05:00:00
-118.02972222222222,52.92638888888889,3.7,32,,2024,,83,,7,24,3053536,JASPER WARDEN,,25,,,1.2,,,,89.17,,2024,0,,2024-04-24 23:00:00,ND,AB,,NA,4,4,3053536.2024.4.24.23,,23,2024-04-25T06:00:00
-118.02972222222222,52.92638888888889,2.2,18,,2024,,94,,4,25,3053536,JASPER WARDEN,,25,,,1.3,,,,89.12,,2024,2.7,,2024-04-25 00:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.0,,0,2024-04-25T07:00:00
-118.02972222222222,52.92638888888889,2.0,18,,2024,,96,,2,25,3053536,JASPER WARDEN,,25,,,1.4,,,,89.09,,2024,0.7,,2024-04-25 01:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.1,,1,2024-04-25T08:00:00
-118.02972222222222,52.92638888888889,1.9,24,,2024,,96,,4,25,3053536,JASPER WARDEN,,25,,,1.3,,,,89.04,,2024,0.7,,2024-04-25 02:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.2,,2,2024-04-25T09:00:00
-118.02972222222222,52.92638888888889,1.7,19,,2024,,96,,4,25,3053536,JASPER WARDEN,,25,,,1.1,,,,89.02,,2024,0.4,,2024-04-25 03:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.3,,3,2024-04-25T10:00:00
-118.02972222222222,52.92638888888889,1.3,22,,2024,,96,,3,25,3053536,JASPER WARDEN,,25,,,0.8,,,,89.03,,2024,0.9,,2024-04-25 04:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.4,,4,2024-04-25T11:00:00
-118.02972222222222,52.92638888888889,1.0,25,,2024,,96,,2,25,3053536,JASPER WARDEN,,25,,,0.4,,,,89.02,,2024,0.5,,2024-04-25 05:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.5,,5,2024-04-25T12:00:00
-118.02972222222222,52.92638888888889,-0.3,20,,2024,,96,,3,25,3053536,JASPER WARDEN,,25,,,-0.8,,,,89.0,-1,2024,0,,2024-04-25 06:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.6,,6,2024-04-25T13:00:00
-118.02972222222222,52.92638888888889,0.9,9,,2024,,98,,1,25,3053536,JASPER WARDEN,,25,,,0.7,,,,89.02,,2024,0,,2024-04-25 07:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.7,,7,2024-04-25T14:00:00
-118.02972222222222,52.92638888888889,4.1,33,,2024,,93,,2,25,3053536,JASPER WARDEN,,25,,,3.0,,,,88.98,,2024,0,,2024-04-25 08:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.8,,8,2024-04-25T15:00:00
-118.02972222222222,52.92638888888889,5.0,24,,2024,,80,,8,25,3053536,JASPER WARDEN,,25,,,1.8,,,,88.95,,2024,0,,2024-04-25 09:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.9,,9,2024-04-25T16:00:00
-118.02972222222222,52.92638888888889,6.0,18,,2024,,82,,4,25,3053536,JASPER WARDEN,,25,,,3.2,,,,88.94,,2024,0,,2024-04-25 10:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.10,,10,2024-04-25T17:00:00
-118.02972222222222,52.92638888888889,7.3,20,,2024,,74,,4,25,3053536,JASPER WARDEN,,25,,,2.9,,,,88.9,,2024,0,,2024-04-25 11:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.11,,11,2024-04-25T18:00:00
-118.02972222222222,52.92638888888889,11.0,21,,2024,,48,,7,25,3053536,JASPER WARDEN,,25,,,0.6,,,,88.85,,2024,0,,2024-04-25 12:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.12,,12,2024-04-25T19:00:00
-118.02972222222222,52.92638888888889,10.7,24,,2024,,36,,14,25,3053536,JASPER WARDEN,,25,,,-3.7,,,,88.84,,2024,0,,2024-04-25 13:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.13,,13,2024-04-25T20:00:00
-118.02972222222222,52.92638888888889,10.5,24,,2024,,35,,10,25,3053536,JASPER WARDEN,,25,,,-4.2,,,,88.86,,2024,0,,2024-04-25 14:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.14,,14,2024-04-25T21:00:00
-118.02972222222222,52.92638888888889,11.5,23,,2024,,33,,16,25,3053536,JASPER WARDEN,,25,,,-4.2,,,,88.87,,2024,0,,2024-04-25 15:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.15,,15,2024-04-25T22:00:00
-118.02972222222222,52.92638888888889,12.0,28,,2024,,27,,11,25,3053536,JASPER WARDEN,,25,,,-6.5,,,,88.87,,2024,0,,2024-04-25 16:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.16,,16,2024-04-25T23:00:00
-118.02972222222222,52.92638888888889,11.7,24,,2024,,28,,9,25,3053536,JASPER WARDEN,,26,,,-6.2,,,,88.86,,2024,0,,2024-04-25 17:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.17,,17,2024-04-26T00:00:00
-118.02972222222222,52.92638888888889,10.9,31,,2024,,29,,6,25,3053536,JASPER WARDEN,,26,,,-6.3,,,,88.86,,2024,0,,2024-04-25 18:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.18,,18,2024-04-26T01:00:00
-118.02972222222222,52.92638888888889,8.4,36,,2024,,38,,15,25,3053536,JASPER WARDEN,,26,,,-5.1,,,,88.93,,2024,0,,2024-04-25 19:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.19,,19,2024-04-26T02:00:00
-118.02972222222222,52.92638888888889,6.1,36,,2024,,51,,21,25,3053536,JASPER WARDEN,,26,,,-3.3,,,,89.03,,2024,0,,2024-04-25 20:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.20,,20,2024-04-26T03:00:00
-118.02972222222222,52.92638888888889,5.2,3,,2024,,59,,12,25,3053536,JASPER WARDEN,,26,,,-2.2,,,,89.14,,2024,0,,2024-04-25 21:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.21,,21,2024-04-26T04:00:00
-118.02972222222222,52.92638888888889,4.1,6,,2024,,65,,6,25,3053536,JASPER WARDEN,,26,,,-1.9,,,,89.19,,2024,0,,2024-04-25 22:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.22,,22,2024-04-26T05:00:00
-118.02972222222222,52.92638888888889,2.2,7,,2024,,71,,4,25,3053536,JASPER WARDEN,,26,,,-2.5,,,,89.24,,2024,0,,2024-04-25 23:00:00,ND,AB,,NA,4,4,3053536.2024.4.25.23,,23,2024-04-26T06:00:00
-118.02972222222222,52.92638888888889,0.8,8,,2024,,75,,5,26,3053536,JASPER WARDEN,,26,,,-3.1,,,,89.3,,2024,0,,2024-04-26 00:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.0,,0,2024-04-26T07:00:00
-118.02972222222222,52.92638888888889,2.2,6,,2024,,67,,8,26,3053536,JASPER WARDEN,,26,,,-3.3,,,,89.32,,2024,0,,2024-04-26 01:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.1,,1,2024-04-26T08:00:00
-118.02972222222222,52.92638888888889,2.8,6,,2024,,62,,9,26,3053536,JASPER WARDEN,,26,,,-3.9,,,,89.35,,2024,0,,2024-04-26 02:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.2,,2,2024-04-26T09:00:00
-118.02972222222222,52.92638888888889,3.5,3,,2024,,57,,11,26,3053536,JASPER WARDEN,,26,,,-4.1,,,,89.37,,2024,0,,2024-04-26 03:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.3,,3,2024-04-26T10:00:00
-118.02972222222222,52.92638888888889,3.0,3,,2024,,60,,15,26,3053536,JASPER WARDEN,,26,,,-4.1,,,,89.41,,2024,0,,2024-04-26 04:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.4,,4,2024-04-26T11:00:00
-118.02972222222222,52.92638888888889,2.5,3,,2024,,61,,14,26,3053536,JASPER WARDEN,,26,,,-4.3,,,,89.45,,2024,0,,2024-04-26 05:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.5,,5,2024-04-26T12:00:00
-118.02972222222222,52.92638888888889,2.5,2,,2024,,60,,16,26,3053536,JASPER WARDEN,,26,,,-4.5,,,,89.47,,2024,0,,2024-04-26 06:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.6,,6,2024-04-26T13:00:00
-118.02972222222222,52.92638888888889,2.4,1,,2024,,61,,17,26,3053536,JASPER WARDEN,,26,,,-4.4,,,,89.51,,2024,0,,2024-04-26 07:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.7,,7,2024-04-26T14:00:00
-118.02972222222222,52.92638888888889,2.7,2,,2024,,60,,15,26,3053536,JASPER WARDEN,,26,,,-4.3,,,,89.53,,2024,0,,2024-04-26 08:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.8,,8,2024-04-26T15:00:00
-118.02972222222222,52.92638888888889,3.5,3,,2024,,58,,17,26,3053536,JASPER WARDEN,,26,,,-4.0,,,,89.55,,2024,0,,2024-04-26 09:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.9,,9,2024-04-26T16:00:00
-118.02972222222222,52.92638888888889,5.0,2,,2024,,52,,16,26,3053536,JASPER WARDEN,,26,,,-3.9,,,,89.51,,2024,0,,2024-04-26 10:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.10,,10,2024-04-26T17:00:00
-118.02972222222222,52.92638888888889,6.7,2,,2024,,45,,17,26,3053536,JASPER WARDEN,,26,,,-4.3,,,,89.48,,2024,0,,2024-04-26 11:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.11,,11,2024-04-26T18:00:00
-118.02972222222222,52.92638888888889,8.1,2,,2024,,41,,20,26,3053536,JASPER WARDEN,,26,,,-4.2,,,,89.46,,2024,0,,2024-04-26 12:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.12,,12,2024-04-26T19:00:00
-118.02972222222222,52.92638888888889,7.1,2,,2024,,46,,16,26,3053536,JASPER WARDEN,,26,,,-3.7,,,,89.43,,2024,0,,2024-04-26 13:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.13,,13,2024-04-26T20:00:00
-118.02972222222222,52.92638888888889,8.1,2,,2024,,45,,16,26,3053536,JASPER WARDEN,,26,,,-3.2,,,,89.4,,2024,0,,2024-04-26 14:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.14,,14,2024-04-26T21:00:00
-118.02972222222222,52.92638888888889,8.6,2,,2024,,43,,16,26,3053536,JASPER WARDEN,,26,,,-3.4,,,,89.38,,2024,0,,2024-04-26 15:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.15,,15,2024-04-26T22:00:00
-118.02972222222222,52.92638888888889,7.8,2,,2024,,45,,20,26,3053536,JASPER WARDEN,,26,,,-3.3,,,,89.36,,2024,0,,2024-04-26 16:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.16,,16,2024-04-26T23:00:00
-118.02972222222222,52.92638888888889,7.7,2,,2024,,45,,18,26,3053536,JASPER WARDEN,,27,,,-3.5,,,,89.35,,2024,0,,2024-04-26 17:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.17,,17,2024-04-27T00:00:00
-118.02972222222222,52.92638888888889,7.5,2,,2024,,47,,18,26,3053536,JASPER WARDEN,,27,,,-3.0,,,,89.35,,2024,0,,2024-04-26 18:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.18,,18,2024-04-27T01:00:00
-118.02972222222222,52.92638888888889,6.4,3,,2024,,50,,17,26,3053536,JASPER WARDEN,,27,,,-3.2,,,,89.35,,2024,0,,2024-04-26 19:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.19,,19,2024-04-27T02:00:00
-118.02972222222222,52.92638888888889,6.1,4,,2024,,52,,11,26,3053536,JASPER WARDEN,,27,,,-2.9,,,,89.38,,2024,0,,2024-04-26 20:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.20,,20,2024-04-27T03:00:00
-118.02972222222222,52.92638888888889,5.0,5,,2024,,57,,6,26,3053536,JASPER WARDEN,,27,,,-2.8,,,,89.38,,2024,0,,2024-04-26 21:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.21,,21,2024-04-27T04:00:00
-118.02972222222222,52.92638888888889,3.0,10,,2024,,65,,5,26,3053536,JASPER WARDEN,,27,,,-2.9,,,,89.4,,2024,0,,2024-04-26 22:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.22,,22,2024-04-27T05:00:00
-118.02972222222222,52.92638888888889,1.6,10,,2024,,71,,6,26,3053536,JASPER WARDEN,,27,,,-3.2,,,,89.39,,2024,0,,2024-04-26 23:00:00,ND,AB,,NA,4,4,3053536.2024.4.26.23,,23,2024-04-27T06:00:00
-118.02972222222222,52.92638888888889,0.0,21,,2024,,76,,1,27,3053536,JASPER WARDEN,,27,,,-3.8,,,,89.4,0,2024,0,,2024-04-27 00:00:00,ND,AB,,NA,4,4,3053536.2024.4.27.0,,0,2024-04-27T07:00:00
